Contract Type,Sales Org,Distribution Channel,Division,Purchase Org,Purchase Group,New Counterparty,External Ref,Inco1,Material,Plant,Quantity,UoM,Del From,Del To,Valuation Point,DPQS,Version,Validity Version,Timing,Gov Grades,Gov Weights,MoT,Tol Sched,Tol Typ,Exp Del Qty,UoM2,Intended Price Type,Trader,Side,Created On,Created At
YC3S,1000,10,03,1000,100,100000541,50671,FOB,10070,1001,52,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/1/2018,10:04:52 AM
YC3S,1000,10,05,1000,100,100000306,50683,DDP,10087,1005,"2,050,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,CFLYNN,V,11/1/2018,10:30:47 AM
YC3S,1000,10,03,1000,100,100000391,50757,FOB,10070,1001,130,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:26:41 PM
YC3S,1000,10,03,1000,100,100000391,50771,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:40:37 PM
YC3S,1000,10,03,1000,100,100000391,50772,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:42:23 PM
YC3S,1000,10,03,1000,100,100000391,50774,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:44:15 PM
YC3S,1000,10,03,1000,100,100000391,50781,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:49:40 PM
YC3S,1000,10,03,1000,100,100000391,50786,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:55:02 PM
YC3S,1000,10,03,1000,100,100000391,50791,FOB,10070,1001,728,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,12:59:56 PM
YC3S,1000,10,03,1000,100,100000391,50796,FOB,10070,1001,520,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:03:53 PM
YC3S,1000,10,03,1000,100,100000391,50803,FOB,10070,1001,85,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,17,STO,NFE,ZZAMAN,V,11/1/2018,1:09:04 PM
YC3S,1000,10,03,1000,100,100000391,50806,FOB,10070,1001,52,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,13,STO,NFE,ZZAMAN,V,11/1/2018,1:12:16 PM
YC3S,1000,10,03,1000,100,100000391,50813,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:20:26 PM
YC3S,1000,10,03,1000,100,100000391,50815,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:21:19 PM
YC3S,1000,10,03,1000,100,100000391,50824,FOB,10070,1000,650,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:28:04 PM
YC3S,1000,10,03,1000,100,100000391,50843,FOB,10070,1000,312,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:33:51 PM
YC3S,1000,10,05,1000,100,100000316,50844,DDP,10087,1005,"820,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,CFLYNN,V,11/1/2018,1:34:53 PM
YC3S,1000,10,03,1000,100,100000391,50852,FOB,10070,1000,"2,600",STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,1:41:27 PM
YC3S,1000,10,05,1000,100,100000316,50853,DDP,10087,1005,"1,230,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,CFLYNN,V,11/1/2018,1:42:48 PM
YC3S,1000,10,03,1000,100,100000391,50882,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:06:11 PM
YC3S,1000,10,03,1000,100,100000391,50883,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:07:02 PM
YC3S,1000,10,03,1000,100,100000391,50884,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:07:57 PM
YC3S,1000,10,03,1000,100,100000391,50885,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:08:48 PM
YC3S,1000,10,03,1000,100,100000391,50886,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:09:40 PM
YC3S,1000,10,03,1000,100,100000391,50887,FOB,10070,1000,650,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:10:44 PM
YC3S,1000,10,03,1000,100,100000391,50888,FOB,10070,1000,650,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/1/2018,2:11:38 PM
YC3S,1000,10,03,1000,100,100000400,50905,FOB,10070,1000,130,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,MVCARBONE,V,11/1/2018,2:19:16 PM
YC3S,1000,10,03,1000,100,100000541,51045,FOB,10070,1001,54,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,27,STO,PRICED,MVCARBONE,V,11/2/2018,10:49:52 AM
YC3S,1000,10,05,1000,100,100000333,51048,DDP,10087,1005,"205,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,PKINDALK,V,11/2/2018,11:28:08 AM
YC3S,1000,10,05,1000,100,100000333,51081,DDP,10087,1005,"410,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,NFE,PKINDALK,V,11/2/2018,11:44:36 AM
YC3S,1000,10,05,1000,100,100000454,51086,DDP,10087,1005,"185,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,PRICED,PKINDALK,V,11/2/2018,12:44:23 PM
YC3S,1000,10,03,1000,100,100000456,51101,FOB,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,11/2/2018,1:18:46 PM
YC3S,1000,10,05,1000,100,100000316,51194,DDP,10071,1000,"185,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,NFE,CFLYNN,V,11/5/2018,9:51:17 AM
YC3S,1000,10,03,1000,100,100000541,51209,FOB,10070,1001,26,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,11/5/2018,10:36:42 AM
YC3S,1000,10,03,1000,100,100000372,51236,FOB,10070,1001,104,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,11/5/2018,12:17:54 PM
YC3S,1000,10,03,1000,100,100000362,51273,DDP,10070,1000,312,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ALHEBERT,V,11/5/2018,1:09:14 PM
YC3S,1000,10,03,1000,100,100000452,51411,FOB,10070,1001,130,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,11/6/2018,12:08:45 PM
YC3S,1000,10,05,1000,100,100000454,51429,DDP,10087,1005,"205,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,PKINDALK,V,11/6/2018,1:38:42 PM
YC3S,1000,10,05,1000,100,100000454,51442,DDP,10087,1005,"205,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,PKINDALK,V,11/6/2018,1:42:54 PM
YC3S,1000,10,03,1000,100,100000287,51489,FOB,10070,1001,26,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/8/2018,8:47:36 AM
YC3S,1000,10,03,1000,100,100000522,51494,FOB,10070,1000,65,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,11/7/2018,9:17:15 AM
YC3S,1000,10,03,1000,100,100000506,51523,FOB,10070,1000,208,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,ZZAMAN,V,11/7/2018,10:24:05 AM
YC3S,1000,10,03,1000,100,100000506,51527,FOB,10070,1001,52,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,ZZAMAN,V,11/7/2018,10:26:35 AM
YC3S,1000,10,05,1000,100,100000427,51657,DDP,10071,1000,"192,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,PKINDALK,V,11/8/2018,1:45:44 PM
YC3S,1000,10,03,1000,100,100000523,51681,DDP,10070,1000,300,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,11/8/2018,2:48:54 PM
YC3S,1000,10,03,1000,100,100000592,51688,FOB,10070,1001,130,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/8/2018,3:21:16 PM
YC3S,1000,10,03,1000,100,100000355,51708,FOB,10070,1000,513,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,27,STO,NFE,CDUNLAP,V,11/8/2018,3:45:01 PM
YC3S,1000,10,03,1000,100,100000515,51720,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/9/2018,9:12:25 AM
YC3S,1000,10,03,1000,100,100000463,51732,DDP,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/9/2018,9:24:53 AM
YC3S,1000,10,05,1000,100,100000465,51793,DDP,10071,1000,"205,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,ATSURVE,V,11/9/2018,2:29:03 PM
YC3S,1000,10,03,1000,100,100000591,51845,FOB,10070,1000,52,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/12/2018,8:09:47 AM
YC3S,1000,10,03,1000,100,100000449,51891,FOB,10070,1000,310,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,11/12/2018,8:56:38 AM
YC3S,1000,10,05,1000,100,100000327,51962,DDP,10071,1000,"1,200,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,ATSURVE,V,11/12/2018,2:36:18 PM
YC3S,1000,10,03,1000,100,100000537,52035,FOB,10070,1000,520,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/13/2018,3:20:12 PM
YC3S,1000,10,05,1000,100,100000289,52116,DDP,10071,1000,"336,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,ATSURVE,V,11/14/2018,10:59:09 AM
YC3S,1000,10,03,1000,100,100000541,52133,FOB,10070,1001,26,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/14/2018,12:30:54 PM
YC3S,1000,10,03,1000,100,100000372,52139,FOB,10070,1001,26,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/14/2018,1:19:23 PM
YC3S,1000,10,03,1000,100,100000362,52152,DDP,10070,1001,"4,000",STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,11/14/2018,2:15:58 PM
YC3S,1000,10,03,1000,100,100000400,52376,FOB,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,11/16/2018,1:07:50 PM
YC3S,1000,10,03,1000,100,100000472,52429,FOB,10070,1000,22,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,03,QTS_OU25%,03,,,PRICED,DDIXON,V,11/19/2018,1:38:04 PM
YC3S,1000,10,03,1000,100,100000418,52532,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/20/2018,8:47:57 AM
YC3S,1000,10,03,1000,100,100000372,52540,FOB,10070,1000,52,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/20/2018,9:45:55 AM
YC3S,1000,10,03,1000,100,100000372,52655,FOB,10070,1001,26,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/21/2018,11:58:53 AM
YC3S,1000,10,05,1000,100,100000377,52682,DDP,10071,1000,"84,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"42,000",LB,PRICED,CFLYNN,V,11/21/2018,12:56:51 PM
YC3S,1000,10,03,1000,100,100000429,52721,FOB,10070,1000,60,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,20,STO,PRICED,CDUNLAP,V,11/23/2018,10:09:28 AM
YC3S,1000,10,03,1000,100,100000405,52810,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/26/2018,1:27:44 PM
YC3S,1000,10,03,1000,100,100000386,52837,DDP,10086,1005,500,STO,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,11/26/2018,3:29:25 PM
YC3S,1000,10,03,1000,100,100000372,52968,FOB,10070,1001,78,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/27/2018,1:05:02 PM
YC3S,1000,10,03,1000,100,100000372,52989,FOB,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/27/2018,1:47:19 PM
YC3S,1000,10,03,1000,100,100000509,53040,FOB,10070,1001,135,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,27,STO,PRICED,VCHERUKO,V,11/28/2018,8:52:55 AM
YC3S,1000,10,03,1000,100,100000547,53085,FOB,10070,1000,125,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,11/28/2018,10:05:50 AM
YC3S,1000,10,05,1000,100,100000454,53138,DDP,10087,1005,"205,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,CFLYNN,V,11/28/2018,12:54:49 PM
YC3S,1000,10,03,1000,100,100000401,53181,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,11/28/2018,11:57:37 AM
YC3S,1000,10,05,1000,100,100000330,53233,DDP,10087,1005,"3,075,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NFE,CFLYNN,V,11/28/2018,1:34:00 PM
YC3S,1000,10,03,1000,100,100000521,53243,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/28/2018,1:56:25 PM
YC3S,1000,10,03,1000,100,100000521,53262,FOB,10070,1001,130,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/28/2018,2:15:28 PM
YC3S,1000,10,03,1000,100,100000380,53314,DDP,10070,1001,"4,000",STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,11/29/2018,8:13:25 AM
YC3S,1000,10,03,1000,100,100000085,53458,FOB,10070,1000,52,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,VCHERUKO,V,11/29/2018,4:11:14 PM
YC3S,1000,10,03,1000,100,100000389,53578,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,11/30/2018,1:34:33 PM
YC3S,1000,10,03,1000,100,100000158,53627,FOB,10070,1000,50,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,ZZAMAN,V,11/30/2018,2:24:59 PM
YC3S,1000,10,05,1000,100,100000332,53742,DDP,10071,1000,"1,480,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NFE,ATSURVE,V,12/3/2018,9:55:13 AM
YC3S,1000,10,05,1000,100,100000332,53748,DDP,10071,1000,"3,280,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,NFE,ATSURVE,V,12/3/2018,10:23:50 AM
YC3S,1000,10,05,1000,100,100000454,53797,FOB,10087,1005,"96,000",LB,7/1/2019,7/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,PKINDALK,V,12/3/2018,12:40:09 PM
YC3S,1000,10,03,1000,100,100000356,53934,FOB,10070,1000,22,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/3/2018,1:35:10 PM
YC3S,1000,10,03,1000,100,100000472,53937,FOB,10070,1000,22,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/3/2018,1:42:12 PM
YC3S,1000,10,03,1000,100,100000357,53985,FOB,10070,1000,65,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/4/2018,10:08:41 AM
YC3S,1000,10,03,1000,100,100000523,54142,DDP,10070,1000,200,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,12/4/2018,1:30:40 PM
YC3S,1000,10,05,1000,100,100000427,54230,DDP,10071,1000,"384,000",LB,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,ATSURVE,V,12/5/2018,10:06:09 AM
YC3S,1000,10,03,1000,100,100000372,54250,FOB,10070,1001,78,STO,7/1/2019,7/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,12:04:57 PM
YC3S,1000,10,03,1000,100,100000502,54267,FOB,10070,1000,26,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:19:39 AM
YC3S,1000,10,03,1000,100,100000502,54276,FOB,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:24:34 AM
YC3S,1000,10,03,1000,100,100000468,54285,FOB,10070,1000,78,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:31:38 AM
YC3S,1000,10,03,1000,100,100000498,54294,FOB,10070,1000,52,STO,7/1/2019,7/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:35:49 AM
